Index,StartTime,EndTime,FrameCnt,DiffTime,DateTime,iso,shutter,fnum,ev,ct,color_md,focal_len,latitude,longitude,rel_alt,abs_alt
3601,"00:01:00,059","00:01:00,076",3601,17,2023-02-07 15:12:10.539,110,1/500.0,2.8,0,5247,default,24.0,37.55985,126.93685,30.7,-7.238
3602,"00:01:00,076","00:01:00,092",3602,16,2023-02-07 15:12:10.554,110,1/500.0,2.8,0,5247,default,24.0,37.55985,126.93685,30.7,-7.238
3603,"00:01:00,092","00:01:00,109",3603,17,2023-02-07 15:12:10.573,110,1/500.0,2.8,0,5245,default,24.0,37.55985,126.93685,30.7,-7.238
3604,"00:01:00,109","00:01:00,126",3604,17,2023-02-07 15:12:10.588,110,1/500.0,2.8,0,5245,default,24.0,37.55985,126.93685,30.7,-7.238
3605,"00:01:00,126","00:01:00,142",3605,16,2023-02-07 15:12:10.606,110,1/500.0,2.8,0,5245,default,24.0,37.55985,126.93685,30.7,-7.238
3606,"00:01:00,142","00:01:00,159",3606,17,2023-02-07 15:12:10.621,110,1/500.0,2.8,0,5245,default,24.0,37.55985,126.93685,30.7,-7.238
3607,"00:01:00,159","00:01:00,176",3607,17,2023-02-07 15:12:10.640,110,1/500.0,2.8,0,5246,default,24.0,37.55985,126.93685,30.7,-7.238
3608,"00:01:00,176","00:01:00,192",3608,16,2023-02-07 15:12:10.654,110,1/500.0,2.8,0,5246,default,24.0,37.55985,126.93685,30.7,-7.238
3609,"00:01:00,192","00:01:00,209",3609,17,2023-02-07 15:12:10.673,110,1/500.0,2.8,0,5247,default,24.0,37.55985,126.93685,30.7,-7.238
3610,"00:01:00,209","00:01:00,226",3610,17,2023-02-07 15:12:10.687,110,1/500.0,2.8,0,5247,default,24.0,37.55985,126.93685,30.7,-7.238
3611,"00:01:00,226","00:01:00,242",3611,16,2023-02-07 15:12:10.706,110,1/500.0,2.8,0,5247,default,24.0,37.55985,126.93685,30.7,-7.238
3612,"00:01:00,242","00:01:00,259",3612,17,2023-02-07 15:12:10.721,110,1/500.0,2.8,0,5247,default,24.0,37.55985,126.93685,30.7,-7.238
3613,"00:01:00,259","00:01:00,276",3613,17,2023-02-07 15:12:10.739,110,1/500.0,2.8,0,5247,default,24.0,37.55985,126.93685,30.7,-7.238
3614,"00:01:00,276","00:01:00,292",3614,16,2023-02-07 15:12:10.755,110,1/500.0,2.8,0,5247,default,24.0,37.55985,126.93685,30.7,-7.238
3615,"00:01:00,292","00:01:00,309",3615,17,2023-02-07 15:12:10.773,110,1/500.0,2.8,0,5247,default,24.0,37.55985,126.93685,30.7,-7.238
3616,"00:01:00,309","00:01:00,326",3616,17,2023-02-07 15:12:10.788,110,1/500.0,2.8,0,5247,default,24.0,37.55985,126.93685,30.7,-7.238
3617,"00:01:00,326","00:01:00,342",3617,16,2023-02-07 15:12:10.807,110,1/500.0,2.8,0,5247,default,24.0,37.55985,126.93685,30.7,-7.238
3618,"00:01:00,342","00:01:00,359",3618,17,2023-02-07 15:12:10.822,110,1/500.0,2.8,0,5247,default,24.0,37.55985,126.93685,30.7,-7.238
3619,"00:01:00,359","00:01:00,376",3619,17,2023-02-07 15:12:10.840,110,1/500.0,2.8,0,5247,default,24.0,37.55985,126.93685,30.7,-7.238
3620,"00:01:00,376","00:01:00,392",3620,16,2023-02-07 15:12:10.854,110,1/500.0,2.8,0,5247,default,24.0,37.55985,126.93685,30.7,-7.238
3621,"00:01:00,392","00:01:00,409",3621,17,2023-02-07 15:12:10.873,110,1/500.0,2.8,0,5247,default,24.0,37.55985,126.93685,30.7,-7.238
3622,"00:01:00,409","00:01:00,426",3622,17,2023-02-07 15:12:10.888,110,1/500.0,2.8,0,5247,default,24.0,37.55985,126.93685,30.7,-7.238
3623,"00:01:00,426","00:01:00,443",3623,17,2023-02-07 15:12:10.906,110,1/500.0,2.8,0,5247,default,24.0,37.55985,126.93685,30.7,-7.238
3624,"00:01:00,443","00:01:00,459",3624,16,2023-02-07 15:12:10.922,110,1/500.0,2.8,0,5247,default,24.0,37.55985,126.93685,30.7,-7.238
3625,"00:01:00,459","00:01:00,476",3625,17,2023-02-07 15:12:10.941,110,1/500.0,2.8,0,5247,default,24.0,37.55985,126.93685,30.7,-7.238
3626,"00:01:00,476","00:01:00,493",3626,17,2023-02-07 15:12:10.954,110,1/500.0,2.8,0,5247,default,24.0,37.55985,126.93685,30.7,-7.238
3627,"00:01:00,493","00:01:00,509",3627,16,2023-02-07 15:12:10.973,110,1/500.0,2.8,0,5247,default,24.0,37.55985,126.93685,30.7,-7.238
3628,"00:01:00,509","00:01:00,526",3628,17,2023-02-07 15:12:10.988,110,1/500.0,2.8,0,5247,default,24.0,37.55985,126.93685,30.7,-7.238
3629,"00:01:00,526","00:01:00,543",3629,17,2023-02-07 15:12:11.007,110,1/500.0,2.8,0,5247,default,24.0,37.55985,126.93685,30.7,-7.238
3630,"00:01:00,543","00:01:00,559",3630,16,2023-02-07 15:12:11.022,110,1/500.0,2.8,0,5248,default,24.0,37.55985,126.93685,30.7,-7.238
3631,"00:01:00,559","00:01:00,576",3631,17,2023-02-07 15:12:11.041,110,1/500.0,2.8,0,5248,default,24.0,37.55985,126.93685,30.7,-7.238
3632,"00:01:00,576","00:01:00,593",3632,17,2023-02-07 15:12:11.055,110,1/500.0,2.8,0,5249,default,24.0,37.55985,126.93685,30.7,-7.238
3633,"00:01:00,593","00:01:00,609",3633,16,2023-02-07 15:12:11.073,110,1/500.0,2.8,0,5249,default,24.0,37.55985,126.93685,30.7,-7.238
3634,"00:01:00,609","00:01:00,626",3634,17,2023-02-07 15:12:11.089,110,1/500.0,2.8,0,5249,default,24.0,37.55985,126.93685,30.7,-7.238
3635,"00:01:00,626","00:01:00,643",3635,17,2023-02-07 15:12:11.106,110,1/500.0,2.8,0,5249,default,24.0,37.55985,126.93685,30.7,-7.238
3636,"00:01:00,643","00:01:00,659",3636,16,2023-02-07 15:12:11.122,110,1/500.0,2.8,0,5250,default,24.0,37.55985,126.93685,30.7,-7.238
3637,"00:01:00,659","00:01:00,676",3637,17,2023-02-07 15:12:11.140,110,1/500.0,2.8,0,5250,default,24.0,37.55985,126.93685,30.7,-7.238
3638,"00:01:00,676","00:01:00,693",3638,17,2023-02-07 15:12:11.155,110,1/500.0,2.8,0,5250,default,24.0,37.55985,126.93685,30.7,-7.238
3639,"00:01:00,693","00:01:00,709",3639,16,2023-02-07 15:12:11.174,110,1/500.0,2.8,0,5250,default,24.0,37.55985,126.93685,30.7,-7.238
3640,"00:01:00,709","00:01:00,726",3640,17,2023-02-07 15:12:11.189,110,1/500.0,2.8,0,5250,default,24.0,37.55985,126.93685,30.7,-7.238
3641,"00:01:00,726","00:01:00,743",3641,17,2023-02-07 15:12:11.207,110,1/500.0,2.8,0,5250,default,24.0,37.55985,126.93685,30.7,-7.238
3642,"00:01:00,743","00:01:00,760",3642,17,2023-02-07 15:12:11.222,110,1/500.0,2.8,0,5250,default,24.0,37.55985,126.93685,30.7,-7.238
3643,"00:01:00,760","00:01:00,776",3643,16,2023-02-07 15:12:11.241,110,1/500.0,2.8,0,5250,default,24.0,37.55985,126.93685,30.7,-7.238
3644,"00:01:00,776","00:01:00,793",3644,17,2023-02-07 15:12:11.254,110,1/500.0,2.8,0,5250,default,24.0,37.55985,126.93685,30.7,-7.238
3645,"00:01:00,793","00:01:00,810",3645,17,2023-02-07 15:12:11.273,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3646,"00:01:00,810","00:01:00,826",3646,16,2023-02-07 15:12:11.288,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3647,"00:01:00,826","00:01:00,843",3647,17,2023-02-07 15:12:11.307,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3648,"00:01:00,843","00:01:00,860",3648,17,2023-02-07 15:12:11.322,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3649,"00:01:00,860","00:01:00,876",3649,16,2023-02-07 15:12:11.340,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3650,"00:01:00,876","00:01:00,893",3650,17,2023-02-07 15:12:11.355,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3651,"00:01:00,893","00:01:00,910",3651,17,2023-02-07 15:12:11.374,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3652,"00:01:00,910","00:01:00,926",3652,16,2023-02-07 15:12:11.389,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3653,"00:01:00,926","00:01:00,943",3653,17,2023-02-07 15:12:11.407,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3654,"00:01:00,943","00:01:00,960",3654,17,2023-02-07 15:12:11.422,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3655,"00:01:00,960","00:01:00,976",3655,16,2023-02-07 15:12:11.441,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3656,"00:01:00,976","00:01:00,993",3656,17,2023-02-07 15:12:11.455,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3657,"00:01:00,993","00:01:01,010",3657,17,2023-02-07 15:12:11.474,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3658,"00:01:01,010","00:01:01,026",3658,16,2023-02-07 15:12:11.488,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3659,"00:01:01,026","00:01:01,043",3659,17,2023-02-07 15:12:11.507,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3660,"00:01:01,043","00:01:01,060",3660,17,2023-02-07 15:12:11.522,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3661,"00:01:01,060","00:01:01,077",3661,17,2023-02-07 15:12:11.540,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3662,"00:01:01,077","00:01:01,093",3662,16,2023-02-07 15:12:11.555,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3663,"00:01:01,093","00:01:01,110",3663,17,2023-02-07 15:12:11.574,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3664,"00:01:01,110","00:01:01,127",3664,17,2023-02-07 15:12:11.589,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3665,"00:01:01,127","00:01:01,143",3665,16,2023-02-07 15:12:11.607,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3666,"00:01:01,143","00:01:01,160",3666,17,2023-02-07 15:12:11.622,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3667,"00:01:01,160","00:01:01,177",3667,17,2023-02-07 15:12:11.642,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3668,"00:01:01,177","00:01:01,193",3668,16,2023-02-07 15:12:11.655,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3669,"00:01:01,193","00:01:01,210",3669,17,2023-02-07 15:12:11.674,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3670,"00:01:01,210","00:01:01,227",3670,17,2023-02-07 15:12:11.689,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3671,"00:01:01,227","00:01:01,243",3671,16,2023-02-07 15:12:11.708,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3672,"00:01:01,243","00:01:01,260",3672,17,2023-02-07 15:12:11.723,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3673,"00:01:01,260","00:01:01,277",3673,17,2023-02-07 15:12:11.741,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3674,"00:01:01,277","00:01:01,293",3674,16,2023-02-07 15:12:11.755,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3675,"00:01:01,293","00:01:01,310",3675,17,2023-02-07 15:12:11.774,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3676,"00:01:01,310","00:01:01,327",3676,17,2023-02-07 15:12:11.789,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3677,"00:01:01,327","00:01:01,343",3677,16,2023-02-07 15:12:11.807,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3678,"00:01:01,343","00:01:01,360",3678,17,2023-02-07 15:12:11.823,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3679,"00:01:01,360","00:01:01,377",3679,17,2023-02-07 15:12:11.841,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3680,"00:01:01,377","00:01:01,393",3680,16,2023-02-07 15:12:11.856,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3681,"00:01:01,393","00:01:01,410",3681,17,2023-02-07 15:12:11.874,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3682,"00:01:01,410","00:01:01,427",3682,17,2023-02-07 15:12:11.888,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3683,"00:01:01,427","00:01:01,444",3683,17,2023-02-07 15:12:11.908,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3684,"00:01:01,444","00:01:01,460",3684,16,2023-02-07 15:12:11.923,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3685,"00:01:01,460","00:01:01,477",3685,17,2023-02-07 15:12:11.941,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3686,"00:01:01,477","00:01:01,494",3686,17,2023-02-07 15:12:11.955,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3687,"00:01:01,494","00:01:01,510",3687,16,2023-02-07 15:12:11.975,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3688,"00:01:01,510","00:01:01,527",3688,17,2023-02-07 15:12:11.989,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3689,"00:01:01,527","00:01:01,544",3689,17,2023-02-07 15:12:12.007,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3690,"00:01:01,544","00:01:01,560",3690,16,2023-02-07 15:12:12.023,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3691,"00:01:01,560","00:01:01,577",3691,17,2023-02-07 15:12:12.041,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3692,"00:01:01,577","00:01:01,594",3692,17,2023-02-07 15:12:12.055,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3693,"00:01:01,594","00:01:01,610",3693,16,2023-02-07 15:12:12.074,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3694,"00:01:01,610","00:01:01,627",3694,17,2023-02-07 15:12:12.089,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3695,"00:01:01,627","00:01:01,644",3695,17,2023-02-07 15:12:12.108,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3696,"00:01:01,644","00:01:01,660",3696,16,2023-02-07 15:12:12.123,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3697,"00:01:01,660","00:01:01,677",3697,17,2023-02-07 15:12:12.141,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3698,"00:01:01,677","00:01:01,694",3698,17,2023-02-07 15:12:12.155,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3699,"00:01:01,694","00:01:01,710",3699,16,2023-02-07 15:12:12.174,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3700,"00:01:01,710","00:01:01,727",3700,17,2023-02-07 15:12:12.189,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3701,"00:01:01,727","00:01:01,744",3701,17,2023-02-07 15:12:12.208,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3702,"00:01:01,744","00:01:01,761",3702,17,2023-02-07 15:12:12.223,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3703,"00:01:01,761","00:01:01,777",3703,16,2023-02-07 15:12:12.242,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3704,"00:01:01,777","00:01:01,794",3704,17,2023-02-07 15:12:12.256,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3705,"00:01:01,794","00:01:01,811",3705,17,2023-02-07 15:12:12.275,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3706,"00:01:01,811","00:01:01,827",3706,16,2023-02-07 15:12:12.289,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3707,"00:01:01,827","00:01:01,844",3707,17,2023-02-07 15:12:12.308,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3708,"00:01:01,844","00:01:01,861",3708,17,2023-02-07 15:12:12.324,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3709,"00:01:01,861","00:01:01,877",3709,16,2023-02-07 15:12:12.341,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3710,"00:01:01,877","00:01:01,894",3710,17,2023-02-07 15:12:12.356,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3711,"00:01:01,894","00:01:01,911",3711,17,2023-02-07 15:12:12.375,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3712,"00:01:01,911","00:01:01,927",3712,16,2023-02-07 15:12:12.389,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3713,"00:01:01,927","00:01:01,944",3713,17,2023-02-07 15:12:12.408,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3714,"00:01:01,944","00:01:01,961",3714,17,2023-02-07 15:12:12.425,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3715,"00:01:01,961","00:01:01,977",3715,16,2023-02-07 15:12:12.441,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3716,"00:01:01,977","00:01:01,994",3716,17,2023-02-07 15:12:12.456,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3717,"00:01:01,994","00:01:02,011",3717,17,2023-02-07 15:12:12.476,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3718,"00:01:02,011","00:01:02,027",3718,16,2023-02-07 15:12:12.489,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3719,"00:01:02,027","00:01:02,044",3719,17,2023-02-07 15:12:12.508,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3720,"00:01:02,044","00:01:02,061",3720,17,2023-02-07 15:12:12.523,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3721,"00:01:02,061","00:01:02,078",3721,17,2023-02-07 15:12:12.541,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3722,"00:01:02,078","00:01:02,094",3722,16,2023-02-07 15:12:12.556,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3723,"00:01:02,094","00:01:02,111",3723,17,2023-02-07 15:12:12.575,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3724,"00:01:02,111","00:01:02,128",3724,17,2023-02-07 15:12:12.590,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3725,"00:01:02,128","00:01:02,144",3725,16,2023-02-07 15:12:12.608,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3726,"00:01:02,144","00:01:02,161",3726,17,2023-02-07 15:12:12.623,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3727,"00:01:02,161","00:01:02,178",3727,17,2023-02-07 15:12:12.642,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3728,"00:01:02,178","00:01:02,194",3728,16,2023-02-07 15:12:12.656,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3729,"00:01:02,194","00:01:02,211",3729,17,2023-02-07 15:12:12.675,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3730,"00:01:02,211","00:01:02,228",3730,17,2023-02-07 15:12:12.691,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3731,"00:01:02,228","00:01:02,244",3731,16,2023-02-07 15:12:12.708,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3732,"00:01:02,244","00:01:02,261",3732,17,2023-02-07 15:12:12.724,110,1/500.0,2.8,0,5251,default,24.0,37.55985,126.93685,30.7,-7.238
3733,"00:01:02,261","00:01:02,278",3733,17,2023-02-07 15:12:12.742,110,1/500.0,2.8,0,5252,default,24.0,37.55985,126.93685,30.7,-7.238
3734,"00:01:02,278","00:01:02,294",3734,16,2023-02-07 15:12:12.756,110,1/500.0,2.8,0,5252,default,24.0,37.55985,126.93685,30.7,-7.238
3735,"00:01:02,294","00:01:02,311",3735,17,2023-02-07 15:12:12.775,110,1/500.0,2.8,0,5253,default,24.0,37.55985,126.93685,30.7,-7.238
3736,"00:01:02,311","00:01:02,328",3736,17,2023-02-07 15:12:12.789,110,1/500.0,2.8,0,5254,default,24.0,37.55985,126.93685,30.7,-7.238
3737,"00:01:02,328","00:01:02,344",3737,16,2023-02-07 15:12:12.808,110,1/500.0,2.8,0,5254,default,24.0,37.55985,126.93685,30.7,-7.238
3738,"00:01:02,344","00:01:02,361",3738,17,2023-02-07 15:12:12.824,110,1/500.0,2.8,0,5254,default,24.0,37.55985,126.93685,30.7,-7.238
3739,"00:01:02,361","00:01:02,378",3739,17,2023-02-07 15:12:12.842,110,1/500.0,2.8,0,5254,default,24.0,37.55985,126.93685,30.7,-7.238
3740,"00:01:02,378","00:01:02,394",3740,16,2023-02-07 15:12:12.856,110,1/500.0,2.8,0,5254,default,24.0,37.55985,126.93685,30.7,-7.238
3741,"00:01:02,394","00:01:02,411",3741,17,2023-02-07 15:12:12.875,110,1/500.0,2.8,0,5254,default,24.0,37.55985,126.93685,30.7,-7.238
3742,"00:01:02,411","00:01:02,428",3742,17,2023-02-07 15:12:12.889,110,1/500.0,2.8,0,5254,default,24.0,37.55985,126.93685,30.7,-7.238
3743,"00:01:02,428","00:01:02,445",3743,17,2023-02-07 15:12:12.909,110,1/500.0,2.8,0,5254,default,24.0,37.55985,126.93685,30.7,-7.238
3744,"00:01:02,445","00:01:02,461",3744,16,2023-02-07 15:12:12.923,110,1/500.0,2.8,0,5255,default,24.0,37.55985,126.93685,30.7,-7.238
3745,"00:01:02,461","00:01:02,478",3745,17,2023-02-07 15:12:12.942,110,1/500.0,2.8,0,5256,default,24.0,37.55985,126.93685,30.7,-7.238
3746,"00:01:02,478","00:01:02,495",3746,17,2023-02-07 15:12:12.956,110,1/500.0,2.8,0,5256,default,24.0,37.55985,126.93685,30.7,-7.238
3747,"00:01:02,495","00:01:02,511",3747,16,2023-02-07 15:12:12.976,110,1/500.0,2.8,0,5258,default,24.0,37.55985,126.93685,30.7,-7.238
3748,"00:01:02,511","00:01:02,528",3748,17,2023-02-07 15:12:12.989,110,1/500.0,2.8,0,5259,default,24.0,37.55985,126.93685,30.7,-7.238
3749,"00:01:02,528","00:01:02,545",3749,17,2023-02-07 15:12:13.009,110,1/500.0,2.8,0,5259,default,24.0,37.55985,126.93685,30.7,-7.238
3750,"00:01:02,545","00:01:02,561",3750,16,2023-02-07 15:12:13.023,110,1/500.0,2.8,0,5260,default,24.0,37.55985,126.93685,30.7,-7.238
3751,"00:01:02,561","00:01:02,578",3751,17,2023-02-07 15:12:13.042,110,1/500.0,2.8,0,5261,default,24.0,37.55985,126.93685,30.7,-7.238
3752,"00:01:02,578","00:01:02,595",3752,17,2023-02-07 15:12:13.056,110,1/500.0,2.8,0,5261,default,24.0,37.55985,126.93685,30.7,-7.238
3753,"00:01:02,595","00:01:02,611",3753,16,2023-02-07 15:12:13.076,110,1/500.0,2.8,0,5261,default,24.0,37.55985,126.93685,30.7,-7.238
3754,"00:01:02,611","00:01:02,628",3754,17,2023-02-07 15:12:13.090,110,1/500.0,2.8,0,5261,default,24.0,37.55985,126.93685,30.7,-7.238
3755,"00:01:02,628","00:01:02,645",3755,17,2023-02-07 15:12:13.109,110,1/500.0,2.8,0,5261,default,24.0,37.55985,126.93685,30.7,-7.238
3756,"00:01:02,645","00:01:02,661",3756,16,2023-02-07 15:12:13.123,110,1/500.0,2.8,0,5261,default,24.0,37.55985,126.93685,30.7,-7.238
3757,"00:01:02,661","00:01:02,678",3757,17,2023-02-07 15:12:13.143,110,1/500.0,2.8,0,5261,default,24.0,37.55985,126.93685,30.7,-7.238
3758,"00:01:02,678","00:01:02,695",3758,17,2023-02-07 15:12:13.157,110,1/500.0,2.8,0,5261,default,24.0,37.55985,126.93685,30.7,-7.238
3759,"00:01:02,695","00:01:02,711",3759,16,2023-02-07 15:12:13.176,110,1/500.0,2.8,0,5261,default,24.0,37.55985,126.93685,30.7,-7.238
3760,"00:01:02,711","00:01:02,728",3760,17,2023-02-07 15:12:13.191,110,1/500.0,2.8,0,5261,default,24.0,37.55985,126.93685,30.7,-7.238
3761,"00:01:02,728","00:01:02,745",3761,17,2023-02-07 15:12:13.209,110,1/500.0,2.8,0,5261,default,24.0,37.55985,126.93685,30.7,-7.238
3762,"00:01:02,745","00:01:02,762",3762,17,2023-02-07 15:12:13.223,110,1/500.0,2.8,0,5261,default,24.0,37.55985,126.93685,30.7,-7.238
3763,"00:01:02,762","00:01:02,778",3763,16,2023-02-07 15:12:13.242,110,1/500.0,2.8,0,5260,default,24.0,37.55985,126.93685,30.7,-7.238
3764,"00:01:02,778","00:01:02,795",3764,17,2023-02-07 15:12:13.256,110,1/500.0,2.8,0,5260,default,24.0,37.55985,126.93685,30.7,-7.238
3765,"00:01:02,795","00:01:02,812",3765,17,2023-02-07 15:12:13.276,110,1/500.0,2.8,0,5260,default,24.0,37.55985,126.93685,30.7,-7.238
3766,"00:01:02,812","00:01:02,828",3766,16,2023-02-07 15:12:13.290,110,1/500.0,2.8,0,5260,default,24.0,37.55985,126.93685,30.7,-7.238
3767,"00:01:02,828","00:01:02,845",3767,17,2023-02-07 15:12:13.309,110,1/500.0,2.8,0,5260,default,24.0,37.55985,126.93685,30.7,-7.238
